Абсолютный путь,Относительный путь,Класс
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03508.jpg,data_new_2\dataset\03508.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04017.jpg,data_new_2\dataset\04017.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03305.jpg,data_new_2\dataset\03305.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04324.jpg,data_new_2\dataset\04324.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02673.jpg,data_new_2\dataset\02673.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09778.jpg,data_new_2\dataset\09778.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07563.jpg,data_new_2\dataset\07563.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05123.jpg,data_new_2\dataset\05123.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02995.jpg,data_new_2\dataset\02995.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05584.jpg,data_new_2\dataset\05584.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03471.jpg,data_new_2\dataset\03471.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09565.jpg,data_new_2\dataset\09565.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06964.jpg,data_new_2\dataset\06964.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07273.jpg,data_new_2\dataset\07273.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00767.jpg,data_new_2\dataset\00767.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07843.jpg,data_new_2\dataset\07843.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09591.jpg,data_new_2\dataset\09591.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09529.jpg,data_new_2\dataset\09529.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03958.jpg,data_new_2\dataset\03958.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09575.jpg,data_new_2\dataset\09575.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05568.jpg,data_new_2\dataset\05568.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05604.jpg,data_new_2\dataset\05604.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04917.jpg,data_new_2\dataset\04917.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02787.jpg,data_new_2\dataset\02787.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05643.jpg,data_new_2\dataset\05643.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06340.jpg,data_new_2\dataset\06340.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07717.jpg,data_new_2\dataset\07717.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00855.jpg,data_new_2\dataset\00855.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01116.jpg,data_new_2\dataset\01116.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08215.jpg,data_new_2\dataset\08215.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04312.jpg,data_new_2\dataset\04312.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04135.jpg,data_new_2\dataset\04135.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06657.jpg,data_new_2\dataset\06657.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02204.jpg,data_new_2\dataset\02204.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03733.jpg,data_new_2\dataset\03733.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09872.jpg,data_new_2\dataset\09872.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07122.jpg,data_new_2\dataset\07122.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05797.jpg,data_new_2\dataset\05797.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03259.jpg,data_new_2\dataset\03259.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05896.jpg,data_new_2\dataset\05896.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05558.jpg,data_new_2\dataset\05558.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03272.jpg,data_new_2\dataset\03272.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00948.jpg,data_new_2\dataset\00948.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01772.jpg,data_new_2\dataset\01772.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00910.jpg,data_new_2\dataset\00910.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08884.jpg,data_new_2\dataset\08884.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03572.jpg,data_new_2\dataset\03572.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02480.jpg,data_new_2\dataset\02480.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02442.jpg,data_new_2\dataset\02442.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00198.jpg,data_new_2\dataset\00198.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02053.jpg,data_new_2\dataset\02053.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06865.jpg,data_new_2\dataset\06865.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07227.jpg,data_new_2\dataset\07227.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06555.jpg,data_new_2\dataset\06555.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08014.jpg,data_new_2\dataset\08014.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03283.jpg,data_new_2\dataset\03283.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07424.jpg,data_new_2\dataset\07424.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09041.jpg,data_new_2\dataset\09041.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03164.jpg,data_new_2\dataset\03164.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06066.jpg,data_new_2\dataset\06066.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06524.jpg,data_new_2\dataset\06524.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07756.jpg,data_new_2\dataset\07756.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04513.jpg,data_new_2\dataset\04513.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00658.jpg,data_new_2\dataset\00658.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04271.jpg,data_new_2\dataset\04271.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07754.jpg,data_new_2\dataset\07754.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02525.jpg,data_new_2\dataset\02525.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01790.jpg,data_new_2\dataset\01790.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01629.jpg,data_new_2\dataset\01629.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02518.jpg,data_new_2\dataset\02518.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07246.jpg,data_new_2\dataset\07246.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07651.jpg,data_new_2\dataset\07651.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01844.jpg,data_new_2\dataset\01844.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07994.jpg,data_new_2\dataset\07994.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07052.jpg,data_new_2\dataset\07052.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07615.jpg,data_new_2\dataset\07615.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07925.jpg,data_new_2\dataset\07925.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03128.jpg,data_new_2\dataset\03128.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06031.jpg,data_new_2\dataset\06031.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09369.jpg,data_new_2\dataset\09369.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01606.jpg,data_new_2\dataset\01606.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01859.jpg,data_new_2\dataset\01859.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03333.jpg,data_new_2\dataset\03333.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04934.jpg,data_new_2\dataset\04934.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04458.jpg,data_new_2\dataset\04458.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05721.jpg,data_new_2\dataset\05721.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09848.jpg,data_new_2\dataset\09848.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03018.jpg,data_new_2\dataset\03018.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02475.jpg,data_new_2\dataset\02475.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01147.jpg,data_new_2\dataset\01147.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00532.jpg,data_new_2\dataset\00532.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03751.jpg,data_new_2\dataset\03751.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03552.jpg,data_new_2\dataset\03552.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02907.jpg,data_new_2\dataset\02907.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06746.jpg,data_new_2\dataset\06746.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01636.jpg,data_new_2\dataset\01636.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00944.jpg,data_new_2\dataset\00944.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09095.jpg,data_new_2\dataset\09095.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05278.jpg,data_new_2\dataset\05278.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03997.jpg,data_new_2\dataset\03997.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07608.jpg,data_new_2\dataset\07608.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04309.jpg,data_new_2\dataset\04309.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09569.jpg,data_new_2\dataset\09569.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09839.jpg,data_new_2\dataset\09839.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08158.jpg,data_new_2\dataset\08158.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01338.jpg,data_new_2\dataset\01338.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07243.jpg,data_new_2\dataset\07243.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02266.jpg,data_new_2\dataset\02266.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04329.jpg,data_new_2\dataset\04329.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02027.jpg,data_new_2\dataset\02027.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05796.jpg,data_new_2\dataset\05796.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04259.jpg,data_new_2\dataset\04259.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01657.jpg,data_new_2\dataset\01657.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08758.jpg,data_new_2\dataset\08758.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08837.jpg,data_new_2\dataset\08837.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09043.jpg,data_new_2\dataset\09043.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04152.jpg,data_new_2\dataset\04152.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03533.jpg,data_new_2\dataset\03533.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03859.jpg,data_new_2\dataset\03859.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04545.jpg,data_new_2\dataset\04545.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07334.jpg,data_new_2\dataset\07334.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05813.jpg,data_new_2\dataset\05813.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06036.jpg,data_new_2\dataset\06036.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03697.jpg,data_new_2\dataset\03697.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08008.jpg,data_new_2\dataset\08008.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08502.jpg,data_new_2\dataset\08502.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01937.jpg,data_new_2\dataset\01937.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04197.jpg,data_new_2\dataset\04197.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04298.jpg,data_new_2\dataset\04298.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04105.jpg,data_new_2\dataset\04105.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01176.jpg,data_new_2\dataset\01176.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09650.jpg,data_new_2\dataset\09650.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01737.jpg,data_new_2\dataset\01737.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07255.jpg,data_new_2\dataset\07255.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00921.jpg,data_new_2\dataset\00921.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09636.jpg,data_new_2\dataset\09636.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00873.jpg,data_new_2\dataset\00873.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06575.jpg,data_new_2\dataset\06575.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09291.jpg,data_new_2\dataset\09291.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00641.jpg,data_new_2\dataset\00641.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04651.jpg,data_new_2\dataset\04651.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01990.jpg,data_new_2\dataset\01990.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06025.jpg,data_new_2\dataset\06025.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09276.jpg,data_new_2\dataset\09276.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06171.jpg,data_new_2\dataset\06171.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09804.jpg,data_new_2\dataset\09804.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05428.jpg,data_new_2\dataset\05428.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05138.jpg,data_new_2\dataset\05138.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06056.jpg,data_new_2\dataset\06056.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01616.jpg,data_new_2\dataset\01616.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02783.jpg,data_new_2\dataset\02783.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02378.jpg,data_new_2\dataset\02378.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02605.jpg,data_new_2\dataset\02605.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00890.jpg,data_new_2\dataset\00890.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00524.jpg,data_new_2\dataset\00524.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06944.jpg,data_new_2\dataset\06944.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01668.jpg,data_new_2\dataset\01668.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00952.jpg,data_new_2\dataset\00952.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09186.jpg,data_new_2\dataset\09186.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06455.jpg,data_new_2\dataset\06455.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07278.jpg,data_new_2\dataset\07278.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09064.jpg,data_new_2\dataset\09064.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05343.jpg,data_new_2\dataset\05343.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06001.jpg,data_new_2\dataset\06001.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03024.jpg,data_new_2\dataset\03024.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03906.jpg,data_new_2\dataset\03906.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08531.jpg,data_new_2\dataset\08531.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05776.jpg,data_new_2\dataset\05776.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08209.jpg,data_new_2\dataset\08209.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04876.jpg,data_new_2\dataset\04876.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01959.jpg,data_new_2\dataset\01959.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08768.jpg,data_new_2\dataset\08768.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02504.jpg,data_new_2\dataset\02504.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05659.jpg,data_new_2\dataset\05659.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00494.jpg,data_new_2\dataset\00494.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06439.jpg,data_new_2\dataset\06439.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08457.jpg,data_new_2\dataset\08457.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01815.jpg,data_new_2\dataset\01815.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\03360.jpg,data_new_2\dataset\03360.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07916.jpg,data_new_2\dataset\07916.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01092.jpg,data_new_2\dataset\01092.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02534.jpg,data_new_2\dataset\02534.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08590.jpg,data_new_2\dataset\08590.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09790.jpg,data_new_2\dataset\09790.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06667.jpg,data_new_2\dataset\06667.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05812.jpg,data_new_2\dataset\05812.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09712.jpg,data_new_2\dataset\09712.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09248.jpg,data_new_2\dataset\09248.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01260.jpg,data_new_2\dataset\01260.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06894.jpg,data_new_2\dataset\06894.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07294.jpg,data_new_2\dataset\07294.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00591.jpg,data_new_2\dataset\00591.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04667.jpg,data_new_2\dataset\04667.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00579.jpg,data_new_2\dataset\00579.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02656.jpg,data_new_2\dataset\02656.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05244.jpg,data_new_2\dataset\05244.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\06137.jpg,data_new_2\dataset\06137.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08644.jpg,data_new_2\dataset\08644.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05187.jpg,data_new_2\dataset\05187.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\08517.jpg,data_new_2\dataset\08517.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05476.jpg,data_new_2\dataset\05476.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\02365.jpg,data_new_2\dataset\02365.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09718.jpg,data_new_2\dataset\09718.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04891.jpg,data_new_2\dataset\04891.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00899.jpg,data_new_2\dataset\00899.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09262.jpg,data_new_2\dataset\09262.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\01635.jpg,data_new_2\dataset\01635.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\05423.jpg,data_new_2\dataset\05423.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\04905.jpg,data_new_2\dataset\04905.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\07010.jpg,data_new_2\dataset\07010.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\00170.jpg,data_new_2\dataset\00170.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\09308.jpg,data_new_2\dataset\09308.jpg,tiger
