Абсолютный путь,Относительный путь,Класс
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0036.jpg,data_new\dataset\tiger_0036.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0037.jpg,data_new\dataset\tiger_0037.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0038.jpg,data_new\dataset\tiger_0038.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0039.jpg,data_new\dataset\tiger_0039.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0040.jpg,data_new\dataset\tiger_0040.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0041.jpg,data_new\dataset\tiger_0041.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0042.jpg,data_new\dataset\tiger_0042.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0043.jpg,data_new\dataset\tiger_0043.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0044.jpg,data_new\dataset\tiger_0044.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0045.jpg,data_new\dataset\tiger_0045.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0046.jpg,data_new\dataset\tiger_0046.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0047.jpg,data_new\dataset\tiger_0047.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0048.jpg,data_new\dataset\tiger_0048.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0049.jpg,data_new\dataset\tiger_0049.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0050.jpg,data_new\dataset\tiger_0050.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0051.jpg,data_new\dataset\tiger_0051.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0052.jpg,data_new\dataset\tiger_0052.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0053.jpg,data_new\dataset\tiger_0053.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0054.jpg,data_new\dataset\tiger_0054.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0055.jpg,data_new\dataset\tiger_0055.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0056.jpg,data_new\dataset\tiger_0056.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0057.jpg,data_new\dataset\tiger_0057.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0058.jpg,data_new\dataset\tiger_0058.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0059.jpg,data_new\dataset\tiger_0059.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0060.jpg,data_new\dataset\tiger_0060.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0061.jpg,data_new\dataset\tiger_0061.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0062.jpg,data_new\dataset\tiger_0062.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0063.jpg,data_new\dataset\tiger_0063.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0064.jpg,data_new\dataset\tiger_0064.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0065.jpg,data_new\dataset\tiger_0065.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0066.jpg,data_new\dataset\tiger_0066.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0067.jpg,data_new\dataset\tiger_0067.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0068.jpg,data_new\dataset\tiger_0068.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0069.jpg,data_new\dataset\tiger_0069.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0070.jpg,data_new\dataset\tiger_0070.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0071.jpg,data_new\dataset\tiger_0071.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0072.jpg,data_new\dataset\tiger_0072.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0073.jpg,data_new\dataset\tiger_0073.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0074.jpg,data_new\dataset\tiger_0074.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0075.jpg,data_new\dataset\tiger_0075.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0076.jpg,data_new\dataset\tiger_0076.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0077.jpg,data_new\dataset\tiger_0077.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0078.jpg,data_new\dataset\tiger_0078.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0079.jpg,data_new\dataset\tiger_0079.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0080.jpg,data_new\dataset\tiger_0080.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0081.jpg,data_new\dataset\tiger_0081.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0082.jpg,data_new\dataset\tiger_0082.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0083.jpg,data_new\dataset\tiger_0083.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0084.jpg,data_new\dataset\tiger_0084.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0085.jpg,data_new\dataset\tiger_0085.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0086.jpg,data_new\dataset\tiger_0086.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0087.jpg,data_new\dataset\tiger_0087.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0088.jpg,data_new\dataset\tiger_0088.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0089.jpg,data_new\dataset\tiger_0089.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0090.jpg,data_new\dataset\tiger_0090.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0091.jpg,data_new\dataset\tiger_0091.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0092.jpg,data_new\dataset\tiger_0092.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0093.jpg,data_new\dataset\tiger_0093.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0094.jpg,data_new\dataset\tiger_0094.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0095.jpg,data_new\dataset\tiger_0095.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0096.jpg,data_new\dataset\tiger_0096.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0097.jpg,data_new\dataset\tiger_0097.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0098.jpg,data_new\dataset\tiger_0098.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0099.jpg,data_new\dataset\tiger_0099.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0100.jpg,data_new\dataset\tiger_0100.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0101.jpg,data_new\dataset\tiger_0101.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0102.jpg,data_new\dataset\tiger_0102.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0103.jpg,data_new\dataset\tiger_0103.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0104.jpg,data_new\dataset\tiger_0104.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0105.jpg,data_new\dataset\tiger_0105.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0106.jpg,data_new\dataset\tiger_0106.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0107.jpg,data_new\dataset\tiger_0107.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0108.jpg,data_new\dataset\tiger_0108.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0109.jpg,data_new\dataset\tiger_0109.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0110.jpg,data_new\dataset\tiger_0110.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0111.jpg,data_new\dataset\tiger_0111.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0112.jpg,data_new\dataset\tiger_0112.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0113.jpg,data_new\dataset\tiger_0113.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0114.jpg,data_new\dataset\tiger_0114.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0115.jpg,data_new\dataset\tiger_0115.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0116.jpg,data_new\dataset\tiger_0116.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0117.jpg,data_new\dataset\tiger_0117.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0118.jpg,data_new\dataset\tiger_0118.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0119.jpg,data_new\dataset\tiger_0119.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0120.jpg,data_new\dataset\tiger_0120.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0121.jpg,data_new\dataset\tiger_0121.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0122.jpg,data_new\dataset\tiger_0122.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0123.jpg,data_new\dataset\tiger_0123.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0124.jpg,data_new\dataset\tiger_0124.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0125.jpg,data_new\dataset\tiger_0125.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0126.jpg,data_new\dataset\tiger_0126.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0127.jpg,data_new\dataset\tiger_0127.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0128.jpg,data_new\dataset\tiger_0128.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0129.jpg,data_new\dataset\tiger_0129.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0130.jpg,data_new\dataset\tiger_0130.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0131.jpg,data_new\dataset\tiger_0131.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0132.jpg,data_new\dataset\tiger_0132.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0133.jpg,data_new\dataset\tiger_0133.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0134.jpg,data_new\dataset\tiger_0134.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0135.jpg,data_new\dataset\tiger_0135.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0136.jpg,data_new\dataset\tiger_0136.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0137.jpg,data_new\dataset\tiger_0137.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0138.jpg,data_new\dataset\tiger_0138.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0139.jpg,data_new\dataset\tiger_0139.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0140.jpg,data_new\dataset\tiger_0140.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0141.jpg,data_new\dataset\tiger_0141.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0142.jpg,data_new\dataset\tiger_0142.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0143.jpg,data_new\dataset\tiger_0143.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0144.jpg,data_new\dataset\tiger_0144.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0145.jpg,data_new\dataset\tiger_0145.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0146.jpg,data_new\dataset\tiger_0146.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0147.jpg,data_new\dataset\tiger_0147.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0148.jpg,data_new\dataset\tiger_0148.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0149.jpg,data_new\dataset\tiger_0149.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0150.jpg,data_new\dataset\tiger_0150.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0151.jpg,data_new\dataset\tiger_0151.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0152.jpg,data_new\dataset\tiger_0152.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0153.jpg,data_new\dataset\tiger_0153.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0154.jpg,data_new\dataset\tiger_0154.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0155.jpg,data_new\dataset\tiger_0155.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0156.jpg,data_new\dataset\tiger_0156.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0157.jpg,data_new\dataset\tiger_0157.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0158.jpg,data_new\dataset\tiger_0158.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0159.jpg,data_new\dataset\tiger_0159.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0160.jpg,data_new\dataset\tiger_0160.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0161.jpg,data_new\dataset\tiger_0161.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0162.jpg,data_new\dataset\tiger_0162.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0163.jpg,data_new\dataset\tiger_0163.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0164.jpg,data_new\dataset\tiger_0164.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0165.jpg,data_new\dataset\tiger_0165.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0166.jpg,data_new\dataset\tiger_0166.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0167.jpg,data_new\dataset\tiger_0167.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0168.jpg,data_new\dataset\tiger_0168.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0169.jpg,data_new\dataset\tiger_0169.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0170.jpg,data_new\dataset\tiger_0170.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0171.jpg,data_new\dataset\tiger_0171.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0172.jpg,data_new\dataset\tiger_0172.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0173.jpg,data_new\dataset\tiger_0173.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0174.jpg,data_new\dataset\tiger_0174.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0175.jpg,data_new\dataset\tiger_0175.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0176.jpg,data_new\dataset\tiger_0176.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0177.jpg,data_new\dataset\tiger_0177.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0178.jpg,data_new\dataset\tiger_0178.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0179.jpg,data_new\dataset\tiger_0179.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0180.jpg,data_new\dataset\tiger_0180.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0181.jpg,data_new\dataset\tiger_0181.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0182.jpg,data_new\dataset\tiger_0182.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0183.jpg,data_new\dataset\tiger_0183.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0184.jpg,data_new\dataset\tiger_0184.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0185.jpg,data_new\dataset\tiger_0185.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0186.jpg,data_new\dataset\tiger_0186.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0187.jpg,data_new\dataset\tiger_0187.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0188.jpg,data_new\dataset\tiger_0188.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0189.jpg,data_new\dataset\tiger_0189.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0190.jpg,data_new\dataset\tiger_0190.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0191.jpg,data_new\dataset\tiger_0191.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0192.jpg,data_new\dataset\tiger_0192.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0193.jpg,data_new\dataset\tiger_0193.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0194.jpg,data_new\dataset\tiger_0194.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0195.jpg,data_new\dataset\tiger_0195.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0196.jpg,data_new\dataset\tiger_0196.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0197.jpg,data_new\dataset\tiger_0197.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0198.jpg,data_new\dataset\tiger_0198.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0199.jpg,data_new\dataset\tiger_0199.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0200.jpg,data_new\dataset\tiger_0200.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0201.jpg,data_new\dataset\tiger_0201.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0202.jpg,data_new\dataset\tiger_0202.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0203.jpg,data_new\dataset\tiger_0203.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0204.jpg,data_new\dataset\tiger_0204.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0205.jpg,data_new\dataset\tiger_0205.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0206.jpg,data_new\dataset\tiger_0206.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0207.jpg,data_new\dataset\tiger_0207.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0208.jpg,data_new\dataset\tiger_0208.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0209.jpg,data_new\dataset\tiger_0209.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0210.jpg,data_new\dataset\tiger_0210.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0211.jpg,data_new\dataset\tiger_0211.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0212.jpg,data_new\dataset\tiger_0212.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0213.jpg,data_new\dataset\tiger_0213.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0214.jpg,data_new\dataset\tiger_0214.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0215.jpg,data_new\dataset\tiger_0215.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0216.jpg,data_new\dataset\tiger_0216.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0217.jpg,data_new\dataset\tiger_0217.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0218.jpg,data_new\dataset\tiger_0218.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0219.jpg,data_new\dataset\tiger_0219.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0220.jpg,data_new\dataset\tiger_0220.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0221.jpg,data_new\dataset\tiger_0221.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0222.jpg,data_new\dataset\tiger_0222.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0223.jpg,data_new\dataset\tiger_0223.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0224.jpg,data_new\dataset\tiger_0224.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0225.jpg,data_new\dataset\tiger_0225.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0226.jpg,data_new\dataset\tiger_0226.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0227.jpg,data_new\dataset\tiger_0227.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0228.jpg,data_new\dataset\tiger_0228.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0229.jpg,data_new\dataset\tiger_0229.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0230.jpg,data_new\dataset\tiger_0230.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0231.jpg,data_new\dataset\tiger_0231.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new\dataset\tiger_0232.jpg,data_new\dataset\tiger_0232.jpg,tiger
